"id","display_order_id","total_amount","created_at","customer_id"
"10827","KBER","2448","2024-08-12 17:02:05","138"
"10837","EYVN","525","2024-08-13 05:35:45","1119"
"10838","BFQ4","525","2024-08-13 06:05:24","91"
"10839","SZZS","1175","2024-08-13 06:06:18","91"
"10840","JUPC","425","2024-08-13 06:07:44","91"
"10841","SGZ2","525","2024-08-13 06:08:36","91"
"10842","FJ4L","500","2024-08-13 06:33:58","1082"
"10843","2ICV","1650","2024-08-13 07:06:24","1082"
"10844","OIBQ","1555","2024-08-13 07:18:19","1082"
"10853","MO5K","1365","2024-08-13 07:50:06","91"
"10857","MHL3","2268","2024-08-13 08:37:23","1082"
"10858","AYXG","1650","2024-08-13 08:47:31","1082"
"10860","U1PY","3455","2024-08-13 08:55:32","1082"
"10861","BB4Z","5745","2024-08-13 09:02:44","91"
"10862","RI00","3455","2024-08-13 09:18:18","1082"
"10871","C1RG","3455","2024-08-13 09:28:47","1082"
"10872","TLXU","3455","2024-08-13 09:41:50","1082"
"10873","Z6UQ","3455","2024-08-13 09:46:31","1082"
"10874","ZGOM","5498","2024-08-13 09:46:57","1120"
"10877","HIYY","3455","2024-08-13 09:53:17","1082"
"10878","RUJV","725","2024-08-13 09:59:01","1082"
"10879","VR36","3455","2024-08-13 10:56:05","1082"
"10880","P5FM","3455","2024-08-13 10:58:31","1082"
"10881","IQIB","2268","2024-08-13 10:59:58","1082"
"10882","SXGS","4000","2024-08-13 11:32:36","1082"
"10883","6POD","3455","2024-08-13 11:59:48","1082"
"10884","NV55","500","2024-08-13 12:00:17","1082"
"10885","L4ZV","3300","2024-08-13 12:01:31","761"
"10886","AROD","3455","2024-08-13 12:15:55","1082"
"10887","FFE3","3455","2024-08-13 12:17:47","1082"
"10888","S4DW","2095","2024-08-13 12:37:13","1071"
"10889","BCJD","1688","2024-08-13 12:38:24","1071"
"10898","U6GS","1525","2024-08-14 04:48:19","1082"
"10899","LJGX","1650","2024-08-14 04:51:38","1082"
"10900","ERJG","3455","2024-08-14 06:37:07","1082"
"10901","CN3V","3930","2024-08-14 07:04:33","203"
"10902","CZWD","3930","2024-08-14 07:04:37","203"
"10903","LBEW","3930","2024-08-14 07:04:51","203"
"10904","CQWG","3930","2024-08-14 07:05:07","203"
"10905","N8VP","3930","2024-08-14 07:05:18","203"
"10906","Z4QP","2448","2024-08-14 07:05:25","138"
"10907","FKVU","2448","2024-08-14 07:05:38","138"
"10908","ZJQI","2448","2024-08-14 07:05:52","138"
"10909","DXND","2448","2024-08-14 07:06:02","138"
"10910","G2XG","3930","2024-08-14 07:06:13","203"
"10911","IQWK","2448","2024-08-14 07:06:22","138"
"10913","KGEX","3930","2024-08-14 07:06:23","203"
"10914","FWW2","3930","2024-08-14 07:06:33","203"
"10916","LHKT","3930","2024-08-14 07:06:48","203"
"10919","0QJ2","3930","2024-08-14 07:07:01","203"
"10920","EBCR","2448","2024-08-14 07:07:12","138"
"10922","L3WD","2448","2024-08-14 07:07:21","138"
"10923","VOU9","2448","2024-08-14 07:07:36","138"
"10926","SH4C","2448","2024-08-14 07:07:43","138"
"10930","RSOI","3930","2024-08-14 07:08:12","203"
"10932","IHFM","3930","2024-08-14 07:08:16","203"
"10933","BWGN","2448","2024-08-14 07:08:16","138"
"10935","L9YG","3930","2024-08-14 07:08:26","203"
"10938","GMVP","3930","2024-08-14 07:08:37","203"
"10939","ESTQ","2448","2024-08-14 07:08:51","138"
"10940","G7VT","3930","2024-08-14 07:08:54","203"
"10942","RQFK","2448","2024-08-14 07:09:17","138"
"10945","F7L0","2448","2024-08-14 07:09:33","138"
"10946","IF1T","2448","2024-08-14 07:09:36","138"
"10950","RWBP","3930","2024-08-14 07:11:05","203"
"10952","TRBF","3930","2024-08-14 07:22:42","203"
"10953","NX2E","3930","2024-08-14 07:22:50","203"
"10954","RRFL","3930","2024-08-14 07:23:05","203"
"10955","E1JB","3930","2024-08-14 07:23:16","203"
"10956","3H2O","3930","2024-08-14 07:23:30","203"
"10957","3FTT","2448","2024-08-14 07:23:37","138"
"10958","54J8","2448","2024-08-14 07:23:54","138"
"10959","Y5JE","2448","2024-08-14 07:24:04","138"
"10960","SJJR","2448","2024-08-14 07:24:18","138"
"10961","DOAH","3930","2024-08-14 07:24:19","203"
"10962","4B2E","3930","2024-08-14 07:24:30","203"
"10963","27GS","2448","2024-08-14 07:24:32","138"
"10965","6ZCO","3930","2024-08-14 07:24:43","203"
"10966","3UL1","3930","2024-08-14 07:24:56","203"
"10969","RXLZ","3930","2024-08-14 07:25:13","203"
"10972","9JBR","2448","2024-08-14 07:25:27","138"
"10973","PFHC","2448","2024-08-14 07:25:38","138"
"10974","1QSH","2448","2024-08-14 07:25:53","138"
"10975","6RCL","2448","2024-08-14 07:25:53","138"
"10977","MLT3","3930","2024-08-14 07:25:57","203"
"10982","VGGK","3930","2024-08-14 07:26:24","203"
"10983","MOFF","3930","2024-08-14 07:26:25","203"
"10984","DQC3","2448","2024-08-14 07:26:26","138"
"10986","NJYL","3930","2024-08-14 07:26:52","203"
"10991","M3SE","3930","2024-08-14 07:27:00","203"
"10992","JLZJ","2448","2024-08-14 07:27:10","138"
"10994","7FS8","2448","2024-08-14 07:27:14","138"
"10995","9TWM","2448","2024-08-14 07:27:26","138"
"10997","ZXKT","3930","2024-08-14 07:27:35","203"
"10998","S6VB","2448","2024-08-14 07:27:35","138"
"11002","6HUM","3930","2024-08-14 07:28:09","203"
"11003","UPQV","2448","2024-08-14 07:28:12","138"
"11004","TXRC","3930","2024-08-14 07:28:16","203"
"11010","KMOA","2448","2024-08-14 07:28:49","138"
"11011","PF74","3930","2024-08-14 07:28:50","203"
"11012","4VBW","3930","2024-08-14 07:28:53","203"
"11013","5RWS","2448","2024-08-14 07:29:21","138"
"11015","X36O","3930","2024-08-14 07:29:27","203"
"11016","D2NL","2448","2024-08-14 07:29:28","138"
"11018","BH24","2448","2024-08-14 07:29:39","138"
"11021","AZOQ","3930","2024-08-14 07:30:09","203"
"11026","H6IX","2448","2024-08-14 07:30:34","138"
"11028","ARV3","3930","2024-08-14 07:30:45","203"
"11030","6QRO","2448","2024-08-14 07:31:16","138"
"11031","F737","3930","2024-08-14 07:31:16","203"
"11036","3DAV","3930","2024-08-14 07:31:33","203"
"11038","NQFH","2448","2024-08-14 07:31:38","138"
"11041","T5M9","3930","2024-08-14 07:31:55","203"
"11042","JQPM","2448","2024-08-14 07:32:01","138"
"11044","FSII","2448","2024-08-14 07:32:18","138"
"11045","VANR","2448","2024-08-14 07:32:24","138"
"11048","8HVZ","2448","2024-08-14 07:32:48","138"
"11050","RGP1","3930","2024-08-14 07:32:58","203"
"11053","LURI","3930","2024-08-14 07:33:16","203"
"11054","QE8Y","3930","2024-08-14 07:33:18","203"
"11055","7GR2","2448","2024-08-14 07:33:20","138"
"11056","2JIZ","3930","2024-08-14 07:33:25","203"
"11057","5JNP","2448","2024-08-14 07:33:27","138"
"11062","UAIK","2448","2024-08-14 07:34:23","138"
"11065","AKNA","2448","2024-08-14 07:34:55","138"
"11080","CPT9","2268","2024-08-14 09:40:22","1082"
"11084","XCRX","2268","2024-08-14 11:05:18","1082"
"11085","N5KF","1025","2024-08-14 11:11:38","1071"
"11086","UDZU","2268","2024-08-14 11:17:22","1082"
"11098","UHHG","3455","2024-08-14 12:19:00","1082"
"11179","BC7N","3930","2024-08-15 11:11:27","203"
"11180","CDMZ","3930","2024-08-15 11:11:45","203"
"11181","NS2B","3930","2024-08-15 11:12:09","203"
"11182","P9RV","2448","2024-08-15 11:12:28","138"
"11183","S8AR","2448","2024-08-15 11:12:43","138"
"11184","E3GP","3930","2024-08-15 11:13:04","203"
"11185","DM9K","2448","2024-08-15 11:13:04","138"
"2423","H6FB","1210","2022-09-08 11:05:11","118"
"2424","L70M","1210","2022-09-08 11:05:14","118"
"2425","EDVY","1210","2022-09-08 11:05:14","118"
"2426","3F7Q","1210","2022-09-08 11:05:14","118"
"2427","LTYI","1210","2022-09-08 11:05:16","118"
"2428","FJIH","1210","2022-09-08 11:05:22","118"
"2429","YGJO","1210","2022-09-08 11:05:23","118"
"2430","Z4EK","1210","2022-09-08 11:05:26","118"
"2431","1A7T","1210","2022-09-08 11:05:28","118"
"2432","CYBN","1210","2022-09-08 11:05:31","118"
"2433","ITPW","1210","2022-09-08 11:05:32","118"
"2434","ARBQ","1210","2022-09-08 11:05:34","118"
"2435","WBWI","1210","2022-09-08 11:05:38","118"
"2436","DD77","1210","2022-09-08 11:05:39","118"
"2437","NAPQ","1210","2022-09-08 11:05:40","118"
"2438","EG3V","1210","2022-09-08 11:05:42","118"
"2439","AMTW","1210","2022-09-08 11:05:45","118"
"2440","HAPJ","1210","2022-09-08 11:05:47","118"
"2441","LWU8","1210","2022-09-08 11:05:52","118"
"2442","I2NT","1210","2022-09-08 11:05:53","118"
"2443","1QXW","1210","2022-09-08 11:05:53","118"
"2444","FW3V","1210","2022-09-08 11:05:57","118"
"2445","A7XN","1210","2022-09-08 11:05:58","118"
"2446","2HC0","1210","2022-09-08 11:05:59","118"
"2447","0UUL","1210","2022-09-08 11:06:05","118"
"2448","1IZM","1210","2022-09-08 11:06:05","118"
"2449","8TMG","1210","2022-09-08 11:06:05","118"
"2450","RVW1","1210","2022-09-08 11:06:23","118"
"2451","QDWP","1210","2022-09-08 11:06:23","118"
"2452","AHK7","1210","2022-09-08 11:06:26","118"
"2453","SVJK","1210","2022-09-08 11:06:29","118"
"2454","PPP6","1210","2022-09-08 11:06:30","118"
"2455","ZARE","1210","2022-09-08 11:06:32","118"
"2456","VP7U","1210","2022-09-08 11:06:35","118"
"2457","H04H","1210","2022-09-08 11:06:35","118"
"2458","NJ1L","1210","2022-09-08 11:06:38","118"
"2459","FVRF","1210","2022-09-08 11:06:40","118"
"2460","QWVG","1210","2022-09-08 11:06:41","118"
"2461","MO1Q","1210","2022-09-08 11:06:45","118"
"2462","ZLTO","1210","2022-09-08 11:06:47","118"
"2463","CLDZ","1210","2022-09-08 11:06:48","118"
"2464","7FWN","1210","2022-09-08 11:06:50","118"
"2465","YYLS","1210","2022-09-08 11:06:53","118"
"2466","5R5F","1210","2022-09-08 11:06:55","118"
"2467","Y9WK","1210","2022-09-08 11:06:56","118"
"2468","X9WW","1210","2022-09-08 11:06:59","118"
"2469","QLTT","1210","2022-09-08 11:07:00","118"
"2470","ECKH","1210","2022-09-08 11:07:02","118"
"2471","ZEN0","1210","2022-09-08 11:07:05","118"
"2472","L41Z","1210","2022-09-08 11:07:07","118"
"2473","EDCM","1210","2022-09-08 11:07:09","118"
"2474","HSKY","1210","2022-09-08 11:07:11","118"
"2475","KA32","1210","2022-09-08 11:07:12","118"
"2476","DLLE","1210","2022-09-08 11:07:23","118"
"2477","RKAG","1210","2022-09-08 11:07:25","118"
"2478","YZJN","1210","2022-09-08 11:07:28","118"
"2479","OIRV","1210","2022-09-08 11:07:29","118"
"2480","XL26","1210","2022-09-08 11:07:32","118"
"2481","GQBK","1210","2022-09-08 11:07:37","118"
"2482","NBBP","1210","2022-09-08 11:07:37","118"
"2483","RQC7","1210","2022-09-08 11:07:41","118"
"2484","3RK2","1210","2022-09-08 11:07:42","118"
"2485","X3MW","1210","2022-09-08 11:07:43","118"
"2486","TS5Q","1210","2022-09-08 11:07:47","118"
"2487","W2AU","1210","2022-09-08 11:07:48","118"
"2488","QHGC","1210","2022-09-08 11:07:49","118"
"2489","DCTH","1210","2022-09-08 11:07:50","118"
"2490","QLD2","1210","2022-09-08 11:07:51","118"
"2491","Q2LG","1210","2022-09-08 11:07:52","118"
"2492","LKHZ","1210","2022-09-08 11:07:53","118"
"2493","RCJG","1210","2022-09-08 11:07:53","118"
"2494","9VJW","1210","2022-09-08 11:07:54","118"
"2495","OQUP","1210","2022-09-08 11:08:00","118"
"2496","CMXN","1210","2022-09-08 11:08:01","118"
"2497","RBGR","1210","2022-09-08 11:08:03","118"
"2498","O2RU","1210","2022-09-08 11:08:04","118"
"2499","293T","1210","2022-09-08 11:08:05","118"
"2500","F61X","1210","2022-09-08 11:08:24","118"
"2501","ELX6","1210","2022-09-08 11:08:24","118"
"2502","TJ3I","1210","2022-09-08 11:08:25","118"
"2503","GKF9","1210","2022-09-08 11:08:27","118"
"2504","SY1Z","1210","2022-09-08 11:08:30","118"
"2505","WN4H","1210","2022-09-08 11:08:31","118"
"2506","T2BB","1210","2022-09-08 11:08:32","118"
"2507","YPO7","1210","2022-09-08 11:08:33","118"
"2508","FYZR","1210","2022-09-08 11:08:36","118"
"2509","ABYQ","1210","2022-09-08 11:08:36","118"
"2510","XKCQ","1210","2022-09-08 11:08:38","118"
"2511","IMB0","1210","2022-09-08 11:08:39","118"
"2512","VLPN","1210","2022-09-08 11:08:41","118"
"2513","FPHK","1210","2022-09-08 11:08:41","118"
"2514","DREP","1210","2022-09-08 11:08:42","118"
"2515","OG3V","1210","2022-09-08 11:08:43","118"
"2516","XGVP","1210","2022-09-08 11:08:43","118"
"2517","FYBY","1210","2022-09-08 11:08:44","118"
"2518","WVNZ","1210","2022-09-08 11:08:47","118"
"2519","MMUL","1210","2022-09-08 11:08:47","118"
"2520","HCYU","1210","2022-09-08 11:08:48","118"
"2521","TJTL","1210","2022-09-08 11:08:48","118"
"2522","VMBA","1210","2022-09-08 11:08:49","118"
"2523","KYNU","1210","2022-09-08 11:08:49","118"
"2524","1ASU","1210","2022-09-08 11:08:50","118"
"2525","JCPW","1210","2022-09-08 11:08:51","118"
"2526","DSSK","1210","2022-09-08 11:08:52","118"
"2527","JCEV","1210","2022-09-08 11:08:53","118"
"2528","AW9G","1210","2022-09-08 11:08:54","118"
"2529","TVJV","1210","2022-09-08 11:08:59","118"
"2530","WS1I","1210","2022-09-08 11:08:59","118"
"2531","RTVU","1210","2022-09-08 11:09:24","118"
"2532","BMWB","1210","2022-09-08 11:09:28","118"
"2533","RWYE","1210","2022-09-08 11:09:28","118"
"2534","1OAP","1210","2022-09-08 11:09:31","118"
"2535","F02M","1210","2022-09-08 11:09:33","118"
"2536","B4JA","1210","2022-09-08 11:09:34","118"
"2537","RB8Z","1210","2022-09-08 11:09:38","118"
"2538","G1YC","1210","2022-09-08 11:09:40","118"
"2539","YWYM","1210","2022-09-08 11:09:41","118"
"2540","4GB3","1210","2022-09-08 11:09:44","118"
"2541","HYQO","1210","2022-09-08 11:09:46","118"
"2542","VM9S","1210","2022-09-08 11:09:47","118"
"2543","CFYT","1210","2022-09-08 11:09:48","118"
"2544","N5MX","1210","2022-09-08 11:09:50","118"
"2545","WKVW","1210","2022-09-08 11:09:50","118"
"2546","SIFK","1210","2022-09-08 11:09:50","118"
"2547","U80S","1210","2022-09-08 11:09:51","118"
"2548","Z7VB","1210","2022-09-08 11:09:53","118"
"2549","83DM","1210","2022-09-08 11:09:55","118"
"2550","ZUFW","1210","2022-09-08 11:09:56","118"
"2551","3CZZ","1210","2022-09-08 11:09:59","118"
"2552","CVTQ","1210","2022-09-08 11:10:00","118"
"2553","OXKU","1210","2022-09-08 11:10:03","118"
"2554","0OHN","1210","2022-09-08 11:10:06","118"
"2555","CDB1","1210","2022-09-08 11:10:24","118"
"2556","RDFC","1210","2022-09-08 11:10:30","118"
"2557","3JZR","1210","2022-09-08 11:10:31","118"
"2558","SJGA","1210","2022-09-08 11:10:33","118"
"2559","EQTN","1210","2022-09-08 11:10:37","118"
"2560","SR2S","1210","2022-09-08 11:10:37","118"
"2561","8QMN","1210","2022-09-08 11:10:37","118"
"2562","A1DU","1210","2022-09-08 11:10:40","118"
"2563","CGW5","1210","2022-09-08 11:10:42","118"
"2564","LCIH","1210","2022-09-08 11:10:42","118"
"2565","RC0L","1210","2022-09-08 11:10:44","118"
"2566","AGZC","1210","2022-09-08 11:10:44","118"
"2567","U6F5","1210","2022-09-08 11:10:44","118"
"2568","WM1I","1210","2022-09-08 11:10:44","118"
"2569","LYT2","1210","2022-09-08 11:10:44","118"
"2570","CAZJ","1210","2022-09-08 11:10:45","118"
"2571","NULE","1210","2022-09-08 11:10:47","118"
"2572","SMDE","1210","2022-09-08 11:10:47","118"
"2573","X1HS","1210","2022-09-08 11:10:49","118"
"2574","5KJH","1210","2022-09-08 11:10:49","118"
"2575","468W","1210","2022-09-08 11:10:49","118"
"2576","RQSE","1210","2022-09-08 11:10:50","118"
"2577","ZWKC","1210","2022-09-08 11:10:50","118"
"2578","HZTD","1210","2022-09-08 11:10:50","118"
"2579","W5YE","1210","2022-09-08 11:10:51","118"
"2580","RKTC","1210","2022-09-08 11:10:53","118"
"2581","O61S","1210","2022-09-08 11:10:54","118"
"2582","CDRU","1210","2022-09-08 11:10:54","118"
"2583","S8TO","520","2022-09-08 11:38:34","104"
"2584","ABOJ","800","2022-09-08 11:44:15","104"
"2585","SFJP","2000","2022-09-08 11:48:42","144"
"2586","9BXG","8500","2022-09-08 11:50:10","144"
"2587","YZ6F","4000","2022-09-08 11:51:11","144"
"2588","1SAH","4000","2022-09-08 11:52:54","144"
"2590","S3MZ","6800","2022-09-09 05:27:57","144"
"2593","3AJX","4998","2022-09-09 05:44:43","104"
"2595","SNRG","4250","2022-09-09 07:34:57","144"
"2596","BNHA","1415","2022-09-09 08:33:53","91"
"2600","Z73H","1210","2022-09-09 09:55:49","118"
"2601","U0QJ","1210","2022-09-09 10:00:43","118"
"2604","IK4S","1210","2022-09-09 12:06:16","118"
"2605","YNGR","1210","2022-09-12 05:23:56","118"
"2606","T3WO","1210","2022-09-12 05:28:58","118"
"2611","ADAE","3199","2022-09-12 10:30:45","144"
"2613","KJTC","3299","2022-09-12 11:18:23","91"
"2614","HFR8","1600","2022-09-12 11:45:27","91"
"2615","HKA8","1450","2022-09-13 04:46:03","91"
"2616","5ULJ","1350","2022-09-13 04:47:09","91"
"2617","UADQ","999","2022-09-13 07:16:32","91"
"2619","TQM7","1796","2022-09-13 07:41:27","91"
"2620","QSCT","1998","2022-09-13 08:00:10","91"
"2624","MQPJ","4458","2022-09-13 08:57:19","91"
"2627","5FDL","98","2022-09-13 10:32:32","91"
"2629","D5NZ","4590","2022-09-13 11:23:00","91"
"2630","4Z8D","1099","2022-09-13 11:49:59","91"
"2634","YVJ5","1647","2022-09-14 05:30:27","91"
"2636","J17Y","900","2022-09-14 06:07:17","91"
"2637","Q9DP","900","2022-09-14 06:08:23","91"
"2638","5QZB","749","2022-09-14 06:46:06","91"
"2639","SJBY","1049","2022-09-14 06:50:45","91"
"2640","9I7T","900","2022-09-14 06:55:11","158"
"2641","TS9O","900","2022-09-14 07:15:50","161"
"2642","BEJE","900","2022-09-14 09:01:42","144"
"2643","HXCP","900","2022-09-14 09:02:24","144"
"2644","KMCU","900","2022-09-14 09:05:42","144"
"2645","GFBB","899","2022-09-14 09:09:39","91"
"2646","3SOM","900","2022-09-14 09:12:57","91"
"2647","WUT2","900","2022-09-14 09:26:16","144"
"2648","WKJR","900","2022-09-14 09:43:03","144"
"2649","JOV1","900","2022-09-14 09:58:13","144"
"2650","46PZ","900","2022-09-14 09:58:57","144"
"2651","W45B","900","2022-09-14 10:00:11","144"
"2652","LUA6","2055","2022-09-14 10:03:47","91"
"2653","NYY5","700","2022-09-14 11:21:06","144"
"2654","IMTM","800","2022-09-14 11:23:30","91"
"2655","XEAQ","600","2022-09-14 11:23:48","144"
"2656","RTZA","4000","2022-09-14 11:41:44","144"
"2657","2FPD","1210","2022-09-14 11:57:45","118"
"2658","KHGS","1210","2022-09-14 12:00:41","118"
"2659","GSJW","1210","2022-09-14 12:01:47","118"
"2660","MQPG","1210","2022-09-14 12:02:54","118"
"2661","MNWT","1210","2022-09-14 12:03:23","118"
"2662","NMHW","1210","2022-09-14 12:04:00","118"
"2663","YISA","1210","2022-09-14 12:04:29","118"
"2664","XRGU","1210","2022-09-14 12:05:07","118"
"2665","1D0O","1210","2022-09-14 12:05:36","118"
"2666","PBSV","1210","2022-09-14 12:06:04","118"
"2667","1OYZ","1210","2022-09-14 12:06:14","118"
"2668","M72D","1210","2022-09-14 12:06:42","118"
"2669","MXOO","1210","2022-09-14 12:07:11","118"
"2670","QNZB","1210","2022-09-14 12:07:20","118"
"1520","HJYP","500","2022-05-24 10:38:45","91"
"1533","V7WO","500","2022-05-26 09:19:24","91"
"1537","TWDH","500","2022-05-26 13:30:56","93"
"1538","XWY0","2000","2022-05-26 13:39:58","81"
"1539","5QAO","2415","2022-05-26 13:44:08","81"
"1540","CKJP","1520","2022-05-26 13:47:09","93"
"1542","EWLJ","1040","2022-05-26 15:14:08","93"
"1543","PMSP","1010","2022-05-27 08:09:19","81"
"1545","DT34","1000","2022-05-30 13:53:38","81"
"1546","WMW8","2529","2022-05-31 11:47:15","93"
"1547","G102","3000","2022-06-06 12:54:59","81"
"1552","CAJZ","4235","2022-06-07 13:13:03","93"
"1553","WDZP","2000","2022-06-07 13:22:09","106"
"1555","W8K9","500","2022-06-08 08:30:07","93"
"1556","GXXR","200","2022-06-13 12:04:51","81"
"1561","A6LL","1020","2022-06-15 08:03:36","81"
"1562","QMZW","1020","2022-06-15 09:08:40","81"
"1563","BUMA","100","2022-06-15 09:16:13","104"
"1568","TT5K","200","2022-06-15 13:09:37","104"
"1579","GGMV","2040","2022-06-16 06:35:35","113"
"1580","Y80G","2400","2022-06-16 06:38:25","113"
"1583","LBNG","4696","2022-06-16 06:42:44","81"
"1588","YMZP","1000","2022-06-16 07:41:39","91"
"1594","JHH7","100","2022-06-16 08:44:14","91"
"1595","WUDO","5948","2022-06-16 08:47:52","91"
"1596","JM3Z","200","2022-06-16 08:48:43","91"
"1605","WWQ4","2400","2022-06-16 11:51:44","91"
"1615","H1UQ","1200","2022-06-20 08:13:36","91"
"1618","EMPE","500","2022-06-20 08:36:34","116"
"1619","SDFE","1225","2022-06-20 08:37:45","117"
"1625","NG0V","4300","2022-06-21 06:40:13","118"
"1626","G1PO","7650","2022-06-21 10:46:22","93"
"1627","YEJG","8100","2022-06-21 11:02:44","93"
"1628","BJ1P","100","2022-06-21 11:51:34","93"
"1631","I7VA","100","2022-06-22 11:24:22","81"
"1632","SLDI","1099","2022-06-22 12:54:10","81"
"1634","NNCT","1210","2022-06-23 07:33:45","104"
"1635","BIQ1","400","2022-06-23 07:48:14","104"
"1638","FSBL","1500","2022-06-24 05:54:13","81"
"1639","TIIP","1000","2022-06-24 05:55:45","81"
"1640","2HF2","500","2022-06-24 06:04:26","81"
"1641","3BC3E","609","2022-06-24 09:54:59","23"
"1642","72333","604","2022-06-24 10:03:06","23"
"1644","457EF","604","2022-06-27 05:32:02","23"
"1648","HOHC","4335","2022-06-27 06:22:48","81"
"1650","SLKI","500","2022-06-28 06:07:00","91"
"1651","J5BU","1000","2022-06-28 11:58:55","121"
"1652","Z953","500","2022-06-28 12:02:46","122"
"1654","CHHN","100","2022-06-28 14:51:55","91"
"1656","DBN5","500","2022-06-28 15:09:38","91"
"1660","ZYSO","700","2022-06-28 15:40:09","91"
